NA,NB,NC,VA,VB,VC,a_b,c,LAC,LBC,T,Nop,ZT
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.2727272727272727,1.0,0.2
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.36363636363636365,1.0,0.28
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.45454545454545453,1.0,0.36
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.5454545454545454,1.0,0.43
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.6363636363636364,1.0,0.49
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.7272727272727273,1.0,0.55
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.8181818181818182,1.0,0.6
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,0.9090909090909091,1.0,0.65
0.0,1.0,1.0,1.0,1.0,1.0,0.9086460032626456,0.18302088033802358,0.9841628959276015,0.9772209567198181,1.0,1.0,0.68
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.0,0.0,0.03
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.09090909090909091,1.0,0.07
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.18181818181818182,1.0,0.15
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.2727272727272727,1.0,0.23
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.36363636363636365,1.0,0.32
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.45454545454545453,1.0,0.4
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.5454545454545454,1.0,0.47
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.6363636363636364,1.0,0.53
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.7272727272727273,1.0,0.59
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.8181818181818182,1.0,0.65
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,0.9090909090909091,1.0,0.69
0.0,1.0,1.0,1.0,0.5,1.0,0.7862969004893975,0.17660089428559705,0.9932126696832586,0.810933940774487,1.0,1.0,0.72
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.0,0.0,0.06
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.09090909090909091,0.0,0.17
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.18181818181818182,0.0,0.3
0.5,0.0,0.3333333333333333,0.25,0.0,0.5,0.0668841761827086,0.0,0.02488687782805456,0.02277904328018174,0.2727272727272727,0.0,0.42
